0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1E-06	2E-06	6E-06	1,9E-05	5,5E-05	0,000149	0,000387	0,000949	0,002205	0,004853	0,010115	0,019966	0,037325	0,066084	0,110805	0,175947	0,264577	0,376751	0,508019	0,64867	0,784316	0,898036	0,973765	1	0,972655	0,896098	0,782001	0,646433	0,50618	0,375445	0,263778	0,175537	0,110644	0,066054	0,037349	0,020002	0,010145	0,004873	0,002217	0,000955	0,00039	0,000151	5,5E-05	1,9E-05	6E-06	2E-06	1E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1E-06	2E-06	6E-06	1,9E-05	5,4E-05	0,000149	0,000386	0,000947	0,002202	0,004848	0,01011	0,019967	0,037347	0,066154	0,11097	0,176271	0,26513	0,377585	0,509125	0,649953	0,785584	0,899051	0,974317	0,999988	0,972128	0,89523	0,781021	0,645546	0,50551	0,375024	0,263571	0,175477	0,110664	0,066105	0,037401	0,020042	0,010172	0,00489	0,002226	0,00096	0,000392	0,000152	5,6E-05	1,9E-05	6E-06	2E-06	1E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1E-06	2E-06	6E-06	1,9E-05	5,4E-05	0,000148	0,000385	0,000945	0,002198	0,004843	0,010104	0,019966	0,037364	0,066217	0,111123	0,176579	0,265661	0,378389	0,510197	0,651198	0,786818	0,90004	0,974855	0,999977	0,971615	0,894387	0,780073	0,64469	0,504866	0,374624	0,263379	0,175427	0,11069	0,066159	0,037455	0,020084	0,0102	0,004906	0,002235	0,000964	0,000394	0,000152	5,6E-05	1,9E-05	6E-06	2E-06	1E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1E-06	2E-06	6E-06	1,9E-05	5,4E-05	0,000148	0,000384	0,000943	0,002194	0,004837	0,010097	0,019963	0,037378	0,066272	0,111265	0,176868	0,266166	0,37916	0,511229	0,652399	0,788008	0,900991	0,975367	0,999954	0,971106	0,893558	0,779145	0,643855	0,504242	0,374239	0,263197	0,175384	0,110721	0,066215	0,03751	0,020126	0,010228	0,004923	0,002244	0,000969	0,000396	0,000153	5,6E-05	2E-05	6E-06	2E-06	1E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1E-06	2E-06	6E-06	1,9E-05	5,4E-05	0,000147	0,000383	0,000941	0,00219	0,00483	0,010089	0,019958	0,037387	0,066321	0,111396	0,177141	0,266649	0,379901	0,512224	0,653562	0,789163	0,901914	0,975863	0,99993	0,970609	0,892753	0,778244	0,643049	0,503642	0,373873	0,26303	0,17535	0,110757	0,066275	0,037567	0,020169	0,010257	0,00494	0,002253	0,000974	0,000398	0,000154	5,7E-05	2E-05	6E-06	2E-06	1E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1E-06	2E-06	6E-06	1,8E-05	5,4E-05	0,000147	0,000381	0,000938	0,002186	0,004823	0,01008	0,019951	0,037393	0,066363	0,111516	0,177397	0,267107	0,380611	0,513184	0,654686	0,79028	0,902807	0,976341	0,999902	0,970121	0,891967	0,777369	0,642268	0,503065	0,373525	0,262874	0,175325	0,110799	0,066338	0,037625	0,020214	0,010286	0,004957	0,002263	0,000978	0,000401	0,000155	5,7E-05	2E-05	7E-06	2E-06	1E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1E-06	2E-06	6E-06	1,8E-05	5,3E-05	0,000146	0,00038	0,000936	0,002181	0,004816	0,01007	0,019941	0,037395	0,066399	0,111624	0,177636	0,267543	0,381292	0,514108	0,655771	0,791361	0,903671	0,9768	0,99987	0,969644	0,891201	0,776519	0,641513	0,502509	0,373194	0,262732	0,175307	0,110846	0,066405	0,037686	0,020259	0,010316	0,004975	0,002272	0,000983	0,000403	0,000156	5,7E-05	2E-05	7E-06	2E-06	1E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1E-06	2E-06	6E-06	1,8E-05	5,3E-05	0,000146	0,000379	0,000933	0,002177	0,004808	0,010059	0,01993	0,037393	0,066428	0,111723	0,17786	0,267955	0,381942	0,514997	0,656819	0,792406	0,904506	0,977243	0,999835	0,969176	0,890455	0,775694	0,640782	0,501976	0,37288	0,262601	0,175298	0,110898	0,066474	0,037748	0,020305	0,010346	0,004993	0,002282	0,000988	0,000405	0,000157	5,8E-05	2E-05	7E-06	2E-06	1E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1E-06	2E-06	6E-06	1,8E-05	5,3E-05	0,000145	0,000378	0,00093	0,002172	0,0048	0,010047	0,019917	0,037387	0,066451	0,111811	0,178067	0,268345	0,382564	0,515851	0,65783	0,793416	0,905312	0,977669	0,999797	0,968718	0,889728	0,774893	0,640076	0,501463	0,372582	0,262482	0,175297	0,110954	0,066546	0,037812	0,020353	0,010376	0,005011	0,002292	0,000993	0,000407	0,000158	5,8E-05	2E-05	7E-06	2E-06	1E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1E-06	2E-06	6E-06	1,8E-05	5,3E-05	0,000145	0,000376	0,000928	0,002166	0,004791	0,010034	0,019902	0,037378	0,066467	0,111888	0,178259	0,268713	0,383157	0,516672	0,658805	0,794392	0,906092	0,978078	0,999756	0,968271	0,889021	0,774116	0,639394	0,500972	0,372301	0,262375	0,175303	0,111016	0,066621	0,037878	0,020401	0,010408	0,005029	0,002302	0,000998	0,00041	0,000159	5,9E-05	2E-05	7E-06	2E-06	1E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
